url_id,domain,url_length,has_https,ssl_valid,domain_age_days,subdomain_count,special_characters,external_links,forms_count,popup_windows,iframe_usage,redirects_count,suspicious_keywords,favicon_different_domain,dns_record_exists,reported_phishing_count,is_phishing
URL_02990,amazon.com,38,True,False,1114,1,3,8,1,False,False,1,0,False,True,1,0
URL_02991,v7pivpa4.tk,94,False,False,161,0,13,15,3,False,True,4,2,True,False,46,1
URL_02992,prcmzz3t7.org,91,False,False,166,3,8,16,2,True,True,4,5,False,False,51,1
URL_02993,pydg1ki17tbs4d.xyz,139,False,False,21,3,11,15,0,True,True,5,8,True,False,50,1
URL_02994,amazon.com,45,True,True,738,0,1,3,0,False,False,0,0,False,True,0,0
URL_02995,google.com,24,True,True,1648,0,1,4,0,False,False,1,0,False,True,2,0
URL_02996,n3on4fg0dj.ga,108,True,False,61,1,11,16,2,False,True,3,4,True,True,69,1
URL_02997,linkedin.com,47,True,True,1709,0,3,3,0,False,False,0,0,False,True,1,0
URL_02998,linkedin.com,40,True,True,3478,0,1,6,0,False,False,0,0,False,True,0,0
URL_02999,github.com,56,False,False,2648,0,4,6,2,False,False,0,0,False,False,3,0
URL_03000,twitter.com,26,True,True,2932,0,4,5,3,False,False,0,0,False,True,2,0
URL_03001,github.com,55,False,False,4479,0,1,4,1,False,False,0,0,False,True,0,0
URL_03002,vczkakj6sz.xyz,83,False,False,128,4,14,22,2,True,True,6,5,True,False,64,1
URL_03003,pwi25y4xvry.net,82,False,False,37,2,12,11,4,True,False,2,3,True,True,50,1
URL_03004,linkedin.com,34,True,True,1310,1,2,5,0,False,False,1,0,False,True,2,0
URL_03005,oyeyqe68.net,69,False,False,50,1,5,10,6,True,True,6,9,False,False,52,1
URL_03006,hfepydbsiwfviuc.tk,130,True,False,61,2,9,19,2,False,True,5,4,True,False,46,1
URL_03007,hq2eaesqaxmvw0n.info,103,True,False,21,1,19,13,2,True,False,5,5,True,True,52,1
URL_03008,google.com,25,True,True,3836,0,4,6,4,True,False,1,0,False,True,0,0
URL_03009,jb3gex0sutbh.xyz,60,False,False,165,2,8,18,2,False,True,2,6,True,False,44,1
URL_03010,5glo1bxba22jy.ga,101,False,False,5,0,10,20,2,True,False,5,4,False,True,49,1
URL_03011,linkedin.com,59,True,True,1396,1,2,4,1,True,False,0,0,False,True,1,0
URL_03012,apple.com,43,True,False,957,0,3,6,2,False,False,0,0,False,True,1,0
URL_03013,microsoft.com,45,False,False,3647,0,2,4,2,False,False,0,0,False,True,0,0
URL_03014,stackoverflow.com,54,True,True,1468,1,1,3,3,True,False,0,0,False,True,1,0
URL_03015,ipsb53xqc5.tk,108,True,False,9,0,8,9,3,True,False,3,3,True,False,48,1
URL_03016,ikctfaixg.info,138,False,False,4,0,14,13,4,False,True,0,6,True,True,47,1
URL_03017,bth05ys0wi.com,82,False,False,117,0,11,13,7,True,False,3,3,True,True,58,1
URL_03018,facebook.com,33,True,True,3175,1,3,5,1,False,False,1,0,False,True,1,0
URL_03019,stackoverflow.com,29,True,True,2659,0,3,7,1,False,False,1,0,False,True,1,0
URL_03020,xz90vqszx.ml,149,False,False,17,3,17,12,4,False,True,2,6,False,True,47,1
URL_03021,github.com,58,True,True,4524,0,4,4,1,False,False,0,0,True,True,0,0
URL_03022,amazon.com,23,True,True,1958,0,4,7,0,False,False,0,0,False,True,0,0
URL_03023,google.com,29,True,True,4118,0,2,3,2,False,False,0,0,False,True,1,0
URL_03024,google.com,37,True,True,3299,0,1,5,1,False,False,0,0,False,True,1,0
URL_03025,google.com,48,True,True,1763,0,1,3,1,False,False,1,0,False,True,0,0
URL_03026,ejz286qpjn22y.tk,90,False,False,97,3,13,18,3,True,True,2,4,False,True,37,1
URL_03027,gqtcd21w2.xyz,99,False,False,7,2,12,20,5,True,True,5,8,False,False,48,1
URL_03028,jnvfom3vqriqy.net,108,False,False,61,4,7,10,0,True,True,3,5,True,False,49,1
URL_03029,stackoverflow.com,28,True,True,3023,0,1,2,0,False,False,0,0,False,True,1,0
URL_03030,stackoverflow.com,43,True,True,4119,0,2,2,2,False,True,0,0,False,True,1,0
URL_03031,twitter.com,27,True,True,4106,1,2,6,0,False,False,0,0,False,True,0,0
URL_03032,amazon.com,25,False,False,1859,1,1,4,2,False,True,0,0,False,True,0,0
URL_03033,twitter.com,44,True,True,2401,0,3,4,2,False,False,0,0,False,True,0,0
URL_03034,facebook.com,20,True,True,2107,2,1,7,1,True,False,0,0,False,True,0,0
URL_03035,youtube.com,59,True,True,3963,2,2,6,0,False,False,0,0,False,False,1,0
URL_03036,linkedin.com,54,True,True,4923,0,1,7,1,False,False,1,0,False,True,3,0
URL_03037,twitter.com,22,True,False,3344,0,4,2,2,False,False,1,0,False,True,0,0
URL_03038,eo37phanh.net,73,False,False,94,1,10,12,1,False,False,9,5,True,False,67,1
URL_03039,t4rk9ffy71k.ml,144,False,False,176,2,8,15,3,True,True,6,3,True,True,50,1
URL_03040,k25gp0a8d.ga,92,False,False,40,1,11,12,4,True,True,6,5,True,False,52,1
URL_03041,twitter.com,50,True,True,1519,0,3,8,0,False,False,0,0,False,True,1,0
URL_03042,microsoft.com,53,True,True,1188,0,3,2,1,False,False,0,0,False,True,0,0
URL_03043,apple.com,27,False,False,1845,0,4,5,2,False,False,0,0,False,True,0,0
URL_03044,amazon.com,28,True,True,3355,0,2,3,1,False,True,1,0,False,True,1,0
URL_03045,microsoft.com,50,True,True,3534,0,1,11,1,False,False,0,0,False,True,1,0
URL_03046,linkedin.com,43,True,False,2097,0,2,4,1,False,False,1,0,False,True,1,0
URL_03047,kiv90h7jaj.tk,88,False,False,100,3,5,16,3,False,True,4,8,True,False,55,1
URL_03048,twitter.com,55,False,False,1483,0,2,6,0,False,True,0,0,False,True,0,0
URL_03049,stackoverflow.com,45,True,True,3397,0,4,2,0,False,False,1,0,False,True,0,0
URL_03050,v67ht2ibtrvxoi.net,74,True,True,134,3,9,14,2,True,True,6,6,True,False,60,1
URL_03051,ug82z8exrclic.xyz,136,True,False,61,0,13,10,3,True,True,3,2,True,False,59,1
URL_03052,n7fdtgsk.net,61,False,False,115,3,5,19,3,False,False,2,7,True,False,59,1
URL_03053,stackoverflow.com,28,True,True,3778,0,3,4,0,True,False,0,0,False,True,1,0
URL_03054,atqv9ob3mqw.cf,112,True,False,179,3,13,20,2,True,True,6,2,True,False,48,1
URL_03055,3rkwwcf5dek4.tk,98,False,False,176,1,8,16,0,True,False,6,5,True,True,50,1
URL_03056,m0ttd78prwy8zo.info,138,True,False,115,0,9,26,4,True,False,4,7,True,True,51,1
URL_03057,microsoft.com,34,True,True,4686,1,4,1,0,False,False,0,0,False,True,0,0
URL_03058,twitter.com,46,True,True,756,1,4,3,0,False,False,0,0,False,True,1,0
URL_03059,facebook.com,55,True,True,4094,0,4,2,0,False,False,0,0,False,True,0,0
URL_03060,microsoft.com,43,True,True,1412,1,3,2,4,False,False,1,0,False,True,3,0
URL_03061,v9nm301dvv.info,62,True,False,113,1,10,17,0,False,True,5,8,True,True,59,1
URL_03062,github.com,37,True,True,1894,1,3,5,0,False,False,1,0,True,True,0,0
URL_03063,d4h4zx5bt.org,65,False,False,62,1,11,14,0,True,True,3,6,False,False,54,1
URL_03064,google.com,33,False,False,3486,3,2,6,0,False,False,0,0,False,True,1,0
URL_03065,microsoft.com,37,True,True,2628,0,1,6,1,False,True,1,0,True,True,1,0
URL_03066,xac9m2zeh9h.net,132,True,False,87,2,6,12,6,False,True,9,6,True,True,50,1
URL_03067,cwsjb4lvcrf.tk,76,False,False,107,3,14,19,2,True,True,4,10,False,False,44,1
URL_03068,apple.com,29,False,False,4598,1,3,1,0,False,False,0,0,False,True,0,0
URL_03069,sliz63ivv1erk.info,98,False,False,173,2,7,10,1,False,False,4,12,True,False,57,1
URL_03070,fl8mpj4zgu.net,130,False,False,90,0,19,19,6,True,True,2,4,True,True,50,1
URL_03071,apple.com,52,False,False,2672,0,3,10,1,False,False,0,0,False,True,0,0
URL_03072,github.com,45,True,True,1195,1,2,5,2,False,False,0,0,False,True,2,0
URL_03073,twitter.com,24,False,False,4646,0,3,5,1,False,False,0,0,True,True,1,0
URL_03074,6dzgg3etiv.tk,74,True,False,33,1,9,10,1,True,False,5,6,True,True,53,1
URL_03075,apple.com,40,True,True,1107,1,4,5,0,False,True,0,0,False,True,1,0
URL_03076,30tldo1va.ga,138,False,False,6,1,7,15,1,True,True,1,3,False,True,58,1
URL_03077,s01wxpxn2tej0u.org,74,False,False,30,4,10,14,4,True,True,5,7,True,False,39,1
URL_03078,microsoft.com,46,True,True,835,2,1,4,0,False,False,1,0,False,True,2,0
URL_03079,r1gx1doc5hwgpby.net,127,True,False,68,0,18,13,0,True,True,6,5,True,True,44,1
URL_03080,github.com,24,True,True,4796,1,1,6,0,False,False,1,0,False,True,3,0
URL_03081,z9zgegg4jys.info,107,False,False,22,1,6,16,3,True,True,4,2,False,False,55,1
URL_03082,google.com,52,True,True,1389,0,2,3,1,False,False,1,0,False,True,2,0
URL_03083,yi0pla6d2kg1t4.org,144,True,False,174,2,17,15,4,True,False,5,6,True,True,57,1
URL_03084,google.com,47,True,True,2744,0,1,4,2,True,False,2,0,False,True,1,0
URL_03085,yi4nzloz7e.cf,83,False,False,30,4,18,15,3,False,True,4,3,True,False,41,1
URL_03086,x9ojwudrgtz6ql.org,138,False,False,132,2,5,8,6,False,True,5,3,True,True,50,1
URL_03087,apple.com,39,True,True,3326,1,3,6,2,False,False,0,0,False,True,0,0
URL_03088,linkedin.com,56,True,True,4102,1,4,4,0,False,False,1,0,False,True,2,0
URL_03089,yws3nc62a.info,128,False,False,179,0,11,12,5,False,False,2,1,True,True,53,1
URL_03090,linkedin.com,54,False,False,766,1,3,5,1,False,False,0,0,False,True,1,0
URL_03091,twitter.com,28,True,True,2067,0,3,4,0,False,False,0,0,False,True,1,0
URL_03092,wgu9b8innu7pg.org,147,True,False,70,1,17,14,3,True,True,3,4,True,True,45,1
URL_03093,youtube.com,49,True,True,3774,0,3,9,1,False,False,1,0,False,True,0,0
URL_03094,linkedin.com,37,True,False,982,0,3,5,0,False,False,0,0,True,True,1,0
URL_03095,facebook.com,47,True,True,1275,1,1,4,2,False,False,0,0,False,True,0,0
URL_03096,facebook.com,26,False,False,3035,0,1,7,1,False,False,0,0,False,True,0,0
URL_03097,stackoverflow.com,30,True,True,1435,1,4,6,2,False,True,1,0,False,True,1,0
URL_03098,twitter.com,47,True,True,2307,0,4,5,1,False,False,0,0,False,True,1,0
URL_03099,microsoft.com,42,False,False,2165,0,3,5,1,False,True,0,0,False,True,2,0
URL_03100,youtube.com,39,True,True,2513,0,2,3,1,False,False,1,0,False,True,1,0
URL_03101,apple.com,57,True,True,4803,1,2,5,3,False,True,1,0,False,True,1,0
URL_03102,microsoft.com,42,True,True,947,0,1,4,0,False,False,0,0,False,False,1,0
URL_03103,microsoft.com,52,True,True,4005,1,1,5,0,False,False,0,0,False,True,0,0
URL_03104,vawi2ex4kny.cf,147,False,False,131,3,6,16,3,False,False,1,4,False,False,57,1
URL_03105,facebook.com,35,True,True,2601,0,2,3,1,False,False,0,0,False,True,0,0
URL_03106,apple.com,55,True,True,4292,0,1,5,3,False,False,0,0,False,True,0,0
URL_03107,twitter.com,30,True,True,3515,0,1,6,1,False,False,0,0,False,True,0,0
URL_03108,hksv8jrd8sp.xyz,140,False,False,9,0,7,10,5,True,True,4,7,True,False,35,1
URL_03109,s1nkk0g7.org,141,False,False,96,2,13,14,3,True,True,2,3,False,True,54,1
URL_03110,mqh3a5f1u6swn.xyz,135,False,False,40,1,11,24,7,False,True,2,3,True,True,51,1
URL_03111,github.com,57,True,True,375,0,4,3,0,False,False,0,0,False,True,2,0
URL_03112,ip65plld.ga,75,True,False,90,5,6,9,2,True,False,4,4,True,True,56,1
URL_03113,twitter.com,28,False,False,1711,1,1,8,2,False,False,3,0,False,True,2,0
URL_03114,bq2sa12mesq79.ml,116,True,False,179,0,19,11,7,True,True,3,6,True,True,60,1
URL_03115,spqtuqodz4a54v.net,149,False,False,46,1,11,20,1,True,True,2,3,True,False,38,1
URL_03116,apple.com,22,True,True,2934,1,2,5,1,False,True,1,0,False,True,1,0
URL_03117,6c8hs287qmrmplx.net,64,False,False,174,2,11,26,2,False,True,4,6,False,False,52,1
URL_03118,7ynxj5yhy8n59u.tk,91,False,False,115,1,15,20,1,False,True,6,4,True,False,48,1
URL_03119,59k1amo4.info,132,False,False,136,1,17,14,3,False,True,2,7,False,True,51,1
URL_03120,github.com,58,True,True,1819,1,1,6,1,False,False,0,0,False,True,3,0
URL_03121,linkedin.com,21,True,True,1111,0,2,5,0,False,False,1,0,False,True,1,0
URL_03122,apple.com,32,True,True,3287,2,3,4,0,False,False,0,0,False,True,0,0
URL_03123,google.com,54,True,True,3787,0,2,5,0,False,True,0,0,False,True,1,0
URL_03124,amazon.com,34,True,True,2320,0,2,4,2,False,False,1,0,False,True,0,0
URL_03125,apple.com,37,True,True,3220,0,4,5,2,False,False,0,0,False,True,2,0
URL_03126,amazon.com,41,True,True,3386,0,4,3,0,False,False,0,0,False,True,0,0
URL_03127,stackoverflow.com,45,True,True,2767,1,1,3,0,False,False,1,0,False,True,2,0
URL_03128,twitter.com,37,True,True,1767,1,2,0,0,False,False,3,0,False,True,2,0
URL_03129,microsoft.com,21,False,False,4681,2,3,3,0,False,False,1,0,True,True,0,0
URL_03130,3tglqkbec54t59p.org,123,False,False,145,3,5,12,2,False,True,2,2,True,True,56,1
URL_03131,5k9co1ski045yh.cf,84,True,False,154,2,17,16,5,True,True,6,4,False,False,49,1
URL_03132,linkedin.com,28,False,False,4329,2,4,7,0,False,False,1,0,False,True,0,0
URL_03133,facebook.com,58,False,False,4139,2,1,5,0,False,False,2,0,False,True,1,0
URL_03134,google.com,51,True,True,4387,0,1,6,3,False,True,0,0,False,True,1,0
URL_03135,microsoft.com,46,True,True,806,1,2,2,1,False,False,0,0,False,True,1,0
URL_03136,google.com,54,True,False,4685,1,2,9,0,False,False,0,0,False,True,0,0
URL_03137,microsoft.com,20,True,True,2759,1,2,9,0,False,False,2,0,False,True,0,0
URL_03138,amazon.com,32,True,True,1441,1,3,6,0,False,False,1,0,False,True,0,0
URL_03139,github.com,54,True,True,1778,0,4,3,1,False,True,2,0,False,True,2,0
URL_03140,vd3xak74f5zqs1.com,116,False,False,57,0,17,9,2,True,False,3,4,False,False,57,1
URL_03141,facebook.com,29,True,True,4235,0,1,10,0,False,False,1,0,False,True,1,0
URL_03142,lf80hkkwjsv0zi.cf,67,True,False,161,1,7,17,2,False,True,4,8,True,False,49,1
URL_03143,yfippr46q.info,93,False,False,106,2,18,18,6,False,True,4,3,True,False,52,1
URL_03144,5k5q5goei.ml,79,False,False,79,3,6,17,1,True,False,1,8,True,True,48,1
URL_03145,github.com,57,True,True,3306,1,3,7,3,False,False,1,0,False,True,0,0
URL_03146,stackoverflow.com,37,True,True,4036,0,2,5,0,False,False,0,0,True,True,1,0
URL_03147,zs6t5rr284wyx.xyz,110,False,False,150,0,5,14,3,False,True,6,7,True,False,43,1
URL_03148,stackoverflow.com,23,True,True,554,0,2,3,0,False,False,0,0,False,True,3,0
URL_03149,linkedin.com,29,True,True,2892,0,1,3,0,False,False,2,0,False,True,2,0
URL_03150,amazon.com,25,True,True,695,0,2,4,3,False,False,0,0,False,True,1,0
URL_03151,4qqj3a1iopra5.com,104,True,False,53,2,14,14,1,True,True,4,2,True,True,55,1
URL_03152,github.com,33,True,True,1523,0,1,9,1,False,False,0,0,False,True,0,0
URL_03153,twitter.com,28,True,True,2548,1,4,10,0,False,True,0,0,False,False,0,0
URL_03154,mlqhdlqh1cv2xb4.com,99,True,False,139,2,18,14,1,False,True,5,8,False,False,53,1
URL_03155,nmsikji92xpi86.org,65,False,False,48,2,14,7,3,False,True,7,2,True,False,42,1
URL_03156,pby615bq4uccil.tk,104,False,False,95,0,18,18,1,False,False,4,10,True,True,56,1
URL_03157,twitter.com,36,True,True,2230,0,3,9,1,False,False,0,0,False,True,2,0
URL_03158,microsoft.com,37,True,True,4652,0,1,5,1,False,False,0,0,False,True,0,0
URL_03159,v1svolcty.tk,134,False,False,175,1,16,17,2,True,True,4,8,True,False,59,1
URL_03160,stackoverflow.com,40,False,False,1805,0,4,6,1,False,True,2,0,False,True,0,0
URL_03161,facebook.com,56,True,True,3384,1,1,2,1,False,False,0,0,False,True,2,0
URL_03162,github.com,59,True,True,3742,0,4,4,4,False,True,1,0,False,True,0,0
URL_03163,oc0qpdxxsykq.ml,148,False,False,74,5,13,19,2,True,True,7,4,False,True,35,1
URL_03164,y44tfw0znmvnsw.xyz,109,True,False,129,0,8,15,3,False,True,2,3,True,True,54,1
URL_03165,zyagzr64l4.info,127,False,False,23,3,12,12,3,True,True,5,6,False,False,49,1
URL_03166,gfjmhdnbrqit4j.cf,130,False,False,87,1,14,14,2,True,True,2,3,True,False,52,1
URL_03167,gq53aljd70y6i.cf,93,True,False,45,2,7,17,3,True,False,4,4,True,False,59,1
URL_03168,x49t0z4o75rddhn.cf,60,False,False,148,2,12,13,2,False,True,3,4,True,False,46,1
URL_03169,facebook.com,24,True,True,4293,0,3,5,1,False,False,3,0,False,True,0,0
URL_03170,fsh681tc.info,120,False,False,102,0,15,19,2,False,False,3,3,False,False,59,1
URL_03171,youtube.com,23,True,True,3494,0,1,4,1,False,False,1,0,False,True,0,0
URL_03172,wyrvmww3szy97.cf,83,True,False,31,3,13,16,3,True,True,4,3,True,True,53,1
URL_03173,twitter.com,40,True,True,2069,1,2,5,0,False,True,0,0,False,True,4,0
URL_03174,ms55nmwhh4vl1.net,94,True,True,48,4,11,10,3,False,True,4,7,True,True,48,1
URL_03175,098cjnjz.org,103,False,False,51,3,13,19,0,True,True,4,7,True,True,50,1
URL_03176,apple.com,24,True,True,1070,1,3,8,1,False,True,0,0,False,True,2,0
URL_03177,amazon.com,55,True,True,418,2,2,3,1,False,True,0,0,False,True,0,0
URL_03178,microsoft.com,52,True,True,2258,1,4,6,0,False,False,0,0,False,True,0,0
URL_03179,youtube.com,36,True,True,3296,0,1,5,0,False,False,1,0,False,True,1,0
URL_03180,linkedin.com,39,True,True,1216,0,3,4,0,False,False,0,0,False,True,2,0
URL_03181,youtube.com,48,True,True,4305,1,1,7,0,False,False,0,0,False,True,0,0
URL_03182,0i1bv7gsf6k9koh.net,72,False,False,132,1,19,13,0,False,True,4,9,True,True,44,1
URL_03183,5mhbcig3kqtyd.com,60,False,False,128,1,10,17,1,False,True,4,6,False,False,57,1
URL_03184,youtube.com,45,True,True,1627,1,4,2,0,False,True,0,0,False,True,1,0
URL_03185,twitter.com,34,True,True,3238,0,4,2,2,False,False,0,0,False,True,1,0
URL_03186,wk1lo4p0k9k20.org,65,False,False,22,3,7,19,2,False,True,2,2,True,False,47,1
URL_03187,youtube.com,24,True,True,2938,1,2,5,1,False,True,1,0,False,True,1,0
URL_03188,f74vmblcw.net,96,True,False,36,2,7,11,3,False,True,2,3,False,True,60,1
URL_03189,pdznxydc.cf,149,False,False,133,2,15,17,4,False,False,5,6,False,True,56,1
URL_03190,amazon.com,52,True,True,2101,0,4,6,0,False,True,1,0,False,True,1,0
URL_03191,amazon.com,27,False,False,3307,0,1,4,2,False,True,0,0,False,True,1,0
URL_03192,e0of37fd3mwg.ml,76,False,False,169,1,15,17,5,True,False,1,3,True,False,44,1
URL_03193,youtube.com,43,True,True,2126,1,4,4,1,False,False,1,0,False,True,1,0
URL_03194,youtube.com,56,True,True,1258,0,3,9,0,False,False,0,0,False,True,1,0
URL_03195,twitter.com,43,True,True,3729,1,4,4,1,False,False,0,0,False,True,1,0
URL_03196,bgju7damix.tk,113,False,False,113,2,8,13,2,True,False,5,4,True,False,53,1
URL_03197,github.com,29,True,True,2749,0,1,2,3,True,False,0,0,False,True,1,0
URL_03198,1tqzfb8x6j.tk,115,False,False,3,0,9,15,3,False,False,2,7,True,True,37,1
URL_03199,0jgqevdm63l952a.org,103,True,True,162,4,9,12,1,True,False,5,4,True,False,53,1
URL_03200,stackoverflow.com,23,True,True,3502,1,3,4,1,False,False,1,0,False,True,2,0
URL_03201,twitter.com,58,True,True,2503,0,4,2,2,True,False,0,0,False,True,0,0
URL_03202,3btg7ga2.xyz,139,True,False,85,3,19,18,7,False,True,3,3,True,False,42,1
URL_03203,j8o98bujds0sp8j.com,133,False,False,115,0,8,10,3,True,True,6,7,True,False,51,1
URL_03204,microsoft.com,47,True,True,4710,0,3,7,0,False,False,0,0,False,True,2,0
URL_03205,l4pesrss0np99w.info,87,False,False,174,3,19,8,5,False,True,3,10,True,False,39,1
URL_03206,microsoft.com,25,False,False,2476,1,2,7,0,True,False,1,0,False,True,0,0
URL_03207,facebook.com,54,True,True,1955,0,4,5,1,False,False,1,0,False,True,2,0
URL_03208,twitter.com,36,True,True,3386,1,2,8,1,False,False,0,0,False,True,0,0
URL_03209,google.com,21,True,True,3095,0,1,5,0,False,False,1,0,False,True,2,0
URL_03210,x5ev5925uak3j1.net,99,True,False,122,1,7,11,4,False,True,6,4,True,True,55,1
URL_03211,hal104s2.tk,97,True,True,117,2,16,15,3,False,True,4,11,True,True,53,1
URL_03212,facebook.com,54,True,True,473,1,3,3,2,False,False,1,0,False,True,2,0
URL_03213,stackoverflow.com,23,True,True,1144,0,1,4,0,False,False,0,0,False,True,0,0
URL_03214,8ulv1j308i.ga,100,True,False,62,4,7,11,5,False,False,3,3,True,True,45,1
URL_03215,uv58ohcu0e.ml,135,False,False,46,1,18,15,3,False,True,7,5,False,False,51,1
URL_03216,au51ow0o2nxvg17.cf,147,False,False,86,4,19,15,3,False,False,2,2,True,False,48,1
URL_03217,5f6z61dhih.ml,138,True,False,96,2,13,16,4,True,True,0,6,True,False,52,1
URL_03218,p0y3rora8k2h9.xyz,132,True,False,41,1,12,15,2,True,True,2,6,False,False,39,1
URL_03219,youtube.com,37,False,False,3557,0,2,5,1,False,False,1,0,False,True,1,0
URL_03220,3rfiwcr6yzvfs.ga,130,False,False,34,2,12,13,1,False,True,4,4,True,False,39,1
URL_03221,tqj8cw8n57pl.net,117,False,False,143,2,12,14,1,True,True,5,8,False,False,60,1
URL_03222,microsoft.com,52,True,True,3906,0,3,3,3,False,False,1,0,False,True,0,0
URL_03223,pmjo2cmxleotp7a.com,66,True,False,43,1,8,9,4,True,False,3,13,True,False,42,1
URL_03224,msg4ogb1lrx.org,72,False,False,169,1,9,12,4,True,False,7,5,True,True,42,1
URL_03225,fs12h1vrobw1.ml,110,False,False,47,2,9,17,1,False,True,6,5,True,False,46,1
URL_03226,8258j2hk.com,99,False,False,138,5,19,17,2,True,True,3,4,False,False,51,1
URL_03227,microsoft.com,52,False,False,2021,1,2,5,0,False,False,2,0,False,True,0,0
URL_03228,linkedin.com,31,True,True,2297,0,2,7,0,False,False,1,0,False,True,0,0
URL_03229,pi2so0dmjpa.info,81,False,False,49,1,8,15,3,True,True,5,5,True,True,60,1
URL_03230,6b6rj09wee.tk,81,False,False,110,3,17,11,4,True,False,2,4,False,False,53,1
URL_03231,oz2wcvft9o0.org,101,True,False,25,5,19,11,1,True,True,2,4,True,True,54,1
URL_03232,stackoverflow.com,27,True,True,943,0,3,3,1,False,False,0,0,False,True,1,0
URL_03233,linkedin.com,38,False,False,1253,0,3,5,1,False,True,0,0,False,True,1,0
URL_03234,google.com,44,True,True,4985,1,4,3,1,False,True,0,0,False,True,2,0
URL_03235,amazon.com,39,False,False,731,0,1,3,0,False,True,0,0,True,True,0,0
URL_03236,microsoft.com,25,True,True,3375,0,1,3,2,True,False,0,0,False,True,2,0
URL_03237,linkedin.com,47,True,True,2308,1,3,4,0,False,True,1,0,False,True,4,0
URL_03238,linkedin.com,50,False,False,3264,2,2,3,4,False,False,0,0,False,True,1,0
URL_03239,facebook.com,48,True,True,3302,0,2,6,2,False,False,1,0,False,True,0,0
URL_03240,4yq5tdfgj7n.ga,78,False,False,131,0,12,9,3,True,True,6,3,False,True,52,1
URL_03241,koqv333c2uud.cf,99,False,False,32,3,13,21,5,True,True,6,2,False,False,51,1
URL_03242,qncuyk2vf.info,77,False,False,89,1,14,16,1,True,True,0,4,True,False,38,1
URL_03243,microsoft.com,20,True,True,2886,1,4,6,1,False,False,2,0,False,True,1,0
URL_03244,twitter.com,20,True,True,1674,0,2,5,0,True,True,0,0,False,True,1,0
URL_03245,wg11sxxrppnl.com,127,False,False,75,1,5,24,1,True,True,8,2,True,False,60,1
URL_03246,al0j2h4i1txd42g.org,125,False,False,170,1,18,17,4,True,True,4,9,True,False,53,1
URL_03247,google.com,47,True,True,4237,0,1,5,4,False,False,1,0,False,True,1,0
URL_03248,youtube.com,23,True,True,1713,0,1,9,0,False,False,1,0,False,True,2,0
URL_03249,apple.com,49,True,True,417,2,2,7,1,False,False,0,0,False,True,0,0
URL_03250,r8ykehvq.com,61,False,False,13,5,13,19,5,True,True,4,3,True,True,56,1
URL_03251,google.com,54,False,False,4175,1,2,2,1,False,False,0,0,False,True,4,0
URL_03252,eljqik8ic.xyz,103,True,False,85,1,6,16,5,True,True,4,3,True,True,54,1
URL_03253,stackoverflow.com,47,False,False,1320,0,1,3,2,False,True,0,0,False,True,0,0
URL_03254,github.com,23,True,True,3087,1,2,3,1,False,False,0,0,False,True,1,0
URL_03255,g7qsodmx0r.net,87,False,False,97,0,8,21,2,True,True,5,2,True,True,44,1
URL_03256,t5nhxf4t8ma102.tk,65,False,False,48,2,13,19,3,True,False,4,2,True,False,50,1
URL_03257,0kr7dob261jx1oi.xyz,127,False,False,143,3,17,16,2,False,False,2,6,True,True,65,1
URL_03258,github.com,58,False,False,2703,2,1,4,2,False,False,0,0,False,True,0,0
URL_03259,kqj39qzj.ga,108,True,False,9,0,14,23,5,False,True,6,10,True,True,51,1
URL_03260,z3y9emlmbzrkzoe.com,143,True,False,159,2,18,19,5,False,True,6,7,True,True,56,1
URL_03261,vnaqwb41pbn.xyz,87,True,False,37,1,12,18,6,True,False,1,2,True,True,44,1
URL_03262,youtube.com,55,True,True,2516,0,1,1,3,False,False,0,0,False,True,1,0
URL_03263,google.com,23,True,True,2127,0,4,4,1,False,False,0,0,False,True,1,0
URL_03264,tzgtld6f0n3it2v.ga,109,False,False,12,1,5,8,2,True,True,4,4,True,False,49,1
URL_03265,twitter.com,31,True,True,2119,0,1,2,2,True,False,0,0,False,True,2,0
URL_03266,mhp9nymsorq.org,77,False,False,10,2,14,6,1,True,False,5,12,True,False,43,1
URL_03267,stackoverflow.com,22,True,True,1031,1,2,3,0,False,False,0,0,False,True,0,0
URL_03268,jdh231wcgv6.xyz,127,False,False,46,2,6,14,3,False,True,3,5,True,True,41,1
URL_03269,amazon.com,35,True,True,1461,2,3,3,0,False,True,0,0,False,True,1,0
URL_03270,github.com,46,True,True,1196,0,3,2,1,True,True,2,0,False,True,0,0
URL_03271,9ioyir1up3cz.cf,73,True,True,168,4,15,10,0,False,True,8,3,False,True,52,1
URL_03272,h19yx6yi.tk,121,False,False,113,0,18,10,1,True,True,2,3,False,True,48,1
URL_03273,twitter.com,55,True,True,2022,0,2,3,0,False,False,1,0,False,True,0,0
URL_03274,linkedin.com,53,True,True,1603,0,4,5,2,False,False,0,0,False,True,1,0
URL_03275,stackoverflow.com,42,True,True,1034,0,1,5,1,False,False,0,0,False,True,1,0
URL_03276,amazon.com,49,True,True,3597,1,2,2,1,False,True,0,0,False,True,2,0
URL_03277,3s9m8yi038z2fs.cf,105,True,True,38,3,19,18,3,False,False,5,5,False,False,51,1
URL_03278,twitter.com,24,True,True,843,1,4,6,0,False,False,0,0,False,True,2,0
URL_03279,twitter.com,33,False,False,1894,1,1,5,2,False,False,1,0,False,True,1,0
URL_03280,deeh2cwf5.ml,86,True,False,50,0,12,18,6,True,True,4,5,True,False,50,1
